Tick;Step;Energy;Rule;Sheep_gain_from_food;Sheep_reproduce;0_Position;1_Position;ID
92;92;42;R1 - Eat grass;4;4;73,0;84,0;9107ccae-0f6c-4d56-8232-5b189af37ccb
92;92;152;R1 - Eat grass;4;4;18,0;53,0;aa0c524b-0587-4abd-87db-4e5831ce21be
92;92;74;R1 - Eat grass;4;4;4,0;85,0;37580fba-ad34-40ff-b82f-20179543ca04
92;92;36;R1 - Eat grass;4;4;49,0;7,0;72613c3d-6cb6-4229-8093-d2078b769323
92;92;90;R1 - Eat grass;4;4;35,0;84,0;ddf25bdb-330b-4582-b35e-f7b8f049a59f
92;92;18;R2 - No food found;4;4;100,0;69,0;06e1222a-6739-4de8-83d8-67f37bdc6430
92;92;59;R1 - Eat grass;4;4;12,0;52,0;85ed435e-f130-4163-9e74-2ee063f91752
92;92;55;R1 - Eat grass;4;4;69,0;55,0;25f69ba9-5bd3-4856-be44-297888019ad3
92;92;86;R1 - Eat grass;4;4;23,0;56,0;cecfba92-29df-44a0-a70f-1c867c5bef93
92;92;81;R1 - Eat grass;4;4;60,0;38,0;9840cb47-9432-4d08-8ee0-7378a21ba4f6
92;92;32;R1 - Eat grass;4;4;69,0;0,0;52a27b39-bddc-4ef5-9488-c1358777c7f1
92;92;149;R1 - Eat grass;4;4;54,0;59,0;76ff1429-7cd2-4822-9ec9-e47882e9d6b0
92;92;52;R1 - Eat grass;4;4;96,0;26,0;c06a43b7-96f8-49a7-a13f-497032049bf8
92;92;85;R1 - Eat grass;4;4;23,0;13,0;6869da24-6ef1-46d1-9461-f4ccf8ba1615
92;92;27;R1 - Eat grass;4;4;31,0;55,0;1bf47069-70a1-4644-9f6d-4bf22fd07714
92;92;116;R1 - Eat grass;4;4;43,0;56,0;d247cb5f-e9a5-4529-acaa-a8f037d8fec7
92;92;69;R1 - Eat grass;4;4;99,0;14,0;a2f7159d-f186-4d22-8212-5d0fc77c6303
92;92;31;R1 - Eat grass;4;4;35,0;41,0;d98892f1-3825-4d88-85f1-06b9f061bed9
92;92;100;R1 - Eat grass;4;4;75,0;89,0;f820c4a3-76ba-465b-8102-a21cac46a5a7
92;92;179;R1 - Eat grass;4;4;91,0;49,0;3caa8b64-2704-41a4-bfc4-723538c74723
92;92;103;R1 - Eat grass;4;4;21,0;69,0;bb6e556f-ac1e-4d1c-b334-8be41e78f006
92;92;53;R1 - Eat grass;4;4;95,0;39,0;be46a5b9-3b54-4792-a9cc-c3e09ee13624
92;92;17;R1 - Eat grass;4;4;45,0;25,0;b723ce11-cb51-445c-8fd5-87b1c9a0dfcc
92;92;74;R1 - Eat grass;4;4;53,0;88,0;796fa9fe-59fe-40a8-ad52-9e5c7770f06b
92;92;12;R2 - No food found;4;4;100,0;32,0;334ec505-6279-4bc3-a005-263b1ba98cf3
92;92;46;R1 - Eat grass;4;4;86,0;38,0;d919ca6e-3ac2-4dc8-8a8a-d57f949799d9
92;92;125;R1 - Eat grass;4;4;7,0;76,0;6a51592a-ce16-4d56-8a47-06ffa4d2be56
92;92;61;R1 - Eat grass;4;4;97,0;51,0;2207b511-35fb-46fa-a430-f495d95c0e78
92;92;19;R1 - Eat grass;4;4;77,0;41,0;af194d00-e319-4a2b-818e-1c1d01be543a
92;92;27;R1 - Eat grass;4;4;78,0;19,0;bc522b2a-4b21-4007-bd3f-049f4caedefd
92;92;101;R1 - Eat grass;4;4;52,0;44,0;2d504415-2836-4e8e-b71a-1018ded7a696
92;92;51;R1 - Eat grass;4;4;46,0;23,0;59fdcc81-a5b1-4f3e-89ca-6f2728e4d384
92;92;67;R1 - Eat grass;4;4;85,0;20,0;8834b8d9-9010-48d4-ac61-4e7f05c05ffe
92;92;67;R1 - Eat grass;4;4;59,0;80,0;398ac1be-98ce-4364-93a7-aff9298aa2da
92;92;102;R1 - Eat grass;4;4;34,0;69,0;3a0f5e9c-e7c8-4e87-b765-0b70d373bd09
92;92;21;R1 - Eat grass;4;4;98,0;14,0;91c1a474-043b-44f1-9f90-1864d8fc1536
92;92;155;R1 - Eat grass;4;4;81,0;86,0;f0ef24d0-b6b9-479e-8071-eef038c05442
92;92;45;R1 - Eat grass;4;4;12,0;40,0;bc437a17-42a5-41bd-b879-a99c0d23c541
92;92;39;R1 - Eat grass;4;4;28,0;21,0;eb802936-ac11-4fc1-b3a3-a61b25bc374f
92;92;56;R1 - Eat grass;4;4;33,0;20,0;fc4427df-ce14-4043-b468-da7ced65809c
92;92;49;R1 - Eat grass;4;4;41,0;34,0;590d5947-0368-43a9-8e8e-61908dd21093
92;92;86;R1 - Eat grass;4;4;84,0;77,0;9478584e-6d9f-46ff-8f41-ded910e4e796
92;92;54;R1 - Eat grass;4;4;30,0;18,0;3be025c6-7085-4021-aa04-59f2aefceba1
92;92;87;R1 - Eat grass;4;4;51,0;15,0;29acde5a-7098-44df-8067-049dd2b75051
92;92;68;R1 - Eat grass;4;4;29,0;27,0;a5fb9e4e-4624-4896-a7b7-d4f02944d343
92;92;65;R1 - Eat grass;4;4;24,0;40,0;9a0103f9-9ed0-4046-a565-d0626b1a950f
92;92;92;R1 - Eat grass;4;4;39,0;59,0;c9eb18f1-e3e3-4ed7-9ae2-d353446e05e6
92;92;39;R1 - Eat grass;4;4;61,0;43,0;b2871cbc-47c6-49ad-a75f-f4fff3862786
92;92;85;R1 - Eat grass;4;4;68,0;96,0;4ecfc6cb-0a8c-43f0-a83a-9b3877d4142d
92;92;130;R1 - Eat grass;4;4;96,0;35,0;e96903fc-caba-4983-aa44-1a0836822131
92;92;21;R1 - Eat grass;4;4;40,0;57,0;81476bc2-9655-4370-9230-e831cd1f0567
92;92;97;R1 - Eat grass;4;4;87,0;49,0;571c2f92-4886-446b-8783-183d1487dd53
92;92;31;R1 - Eat grass;4;4;26,0;53,0;cdf33f70-892b-4188-965d-d24d4e914add
92;92;105;R1 - Eat grass;4;4;68,0;25,0;c7a2c4ec-0133-4c06-b96e-9b985c14a079
92;92;42;R1 - Eat grass;4;4;44,0;36,0;4bdc96a1-dc8b-4a21-bde6-984881582fd9
92;92;16;R1 - Eat grass;4;4;30,0;92,0;83af6c85-4984-4b68-9243-d32080ec37ac
92;92;71;R1 - Eat grass;4;4;79,0;96,0;d20a657c-a8d9-4d41-b666-1938c8d0014d
92;92;14;R2 - No food found;4;4;99,0;100,0;b26ce43e-a1eb-4d96-9c58-f9615486c6f4
92;92;100;R1 - Eat grass;4;4;75,0;40,0;252e9bed-b1e4-49f2-acfe-091df1157f31
92;92;14;R2 - No food found;4;4;100,0;14,0;95a573b2-51e1-49e0-803a-ada51ec27730
92;92;93;R1 - Eat grass;4;4;35,0;66,0;a9ff5e3f-1378-458e-8daf-d2da004fb8e0
92;92;62;R1 - Eat grass;4;4;9,0;24,0;3cf0198a-2b00-4fb6-88f0-af5ecc00340b
92;92;37;R1 - Eat grass;4;4;36,0;32,0;dc282012-cb62-4b12-b9ba-f3a6eb103d9a
92;92;93;R1 - Eat grass;4;4;52,0;27,0;8ab58f55-f1f3-42c8-a451-146e980d37f9
92;92;39;R1 - Eat grass;4;4;99,0;71,0;10041f27-bb89-4d0d-b4ee-6402b7eca82d
92;92;41;R1 - Eat grass;4;4;92,0;49,0;dfee0e85-dd0b-4cba-8a7c-36ad6f725962
92;92;106;R1 - Eat grass;4;4;98,0;94,0;6942fe98-a964-4272-aa92-25889e81a2a9
92;92;75;R1 - Eat grass;4;4;27,0;84,0;c5ecd56c-b119-485b-8000-5c18de1ecac4
92;92;97;R1 - Eat grass;4;4;45,0;80,0;70c31454-f951-4021-b6cb-fdf6e7007d71
92;92;37;R1 - Eat grass;4;4;30,0;92,0;fab7cce2-9003-4a25-8fb8-bb4b3253ac37
92;92;82;R1 - Eat grass;4;4;53,0;18,0;d89ac1c7-85e3-43bc-8e74-0768e1921dc2
92;92;109;R1 - Eat grass;4;4;98,0;0,0;36251531-a8c5-41c5-9328-2d05b00aba97
92;92;68;R2 - No food found;4;4;100,0;15,0;aa08df53-ead5-4895-83da-e1e67b1cc233
92;92;47;R1 - Eat grass;4;4;68,0;59,0;880af6c4-fd9f-4d35-9b00-c2f72de14fd5
92;92;74;R1 - Eat grass;4;4;44,0;30,0;ebf715b4-479f-42e6-a0ff-794a7ee38476
92;92;31;R2 - No food found;4;4;100,0;60,0;bc597c3c-9bf6-4982-b60d-f980fe4cb648
92;92;64;R1 - Eat grass;4;4;57,0;24,0;3f0df09e-a610-4022-bdb7-79866b92f204
92;92;23;R1 - Eat grass;4;4;37,0;27,0;9236abb9-04a4-4c64-ba07-36f5de4f66b5
92;92;115;R2 - No food found;4;4;100,0;34,0;8e200e30-38cb-43b1-bfbe-5fb7a5c5608a
92;92;52;R2 - No food found;4;4;87,0;100,0;cd4d23c5-74b3-477a-8725-1e294f8e898d
92;92;89;R1 - Eat grass;4;4;40,0;28,0;323074f8-98d6-415c-aded-cc6d98bfbc5f
92;92;35;R1 - Eat grass;4;4;7,0;4,0;a5b08e60-c301-4e63-84d1-ef78f733db8c
92;92;144;R1 - Eat grass;4;4;81,0;75,0;08de562a-a03c-49e8-9c77-1c5a1c86d70a
92;92;27;R1 - Eat grass;4;4;19,0;43,0;cb33d282-ac33-453e-ab4a-54169dc87e2a
92;92;52;R1 - Eat grass;4;4;19,0;41,0;6006bbc0-9f8b-4616-b99c-ec11e1cbc91b
92;92;72;R1 - Eat grass;4;4;99,0;2,0;8b61ef65-2aec-4ecb-8dc0-c9fe1de78c10
92;92;148;R1 - Eat grass;4;4;26,0;55,0;fec5bf59-52bd-4aca-ac3a-449db6bc8111
92;92;70;R1 - Eat grass;4;4;72,0;25,0;e0102692-7100-4540-867c-f368dc04f225
92;92;28;R1 - Eat grass;4;4;95,0;80,0;fedf95f0-f014-4c2b-af06-072368ea2484
92;92;82;R1 - Eat grass;4;4;38,0;27,0;553bea05-668d-4555-9164-65c9eefa70fe
92;92;96;R1 - Eat grass;4;4;31,0;60,0;cbcbd958-6099-4ad4-badb-d416d980c539
92;92;69;R1 - Eat grass;4;4;20,0;22,0;80cfc165-6768-45c3-92ac-86dec56307be
92;92;21;R1 - Eat grass;4;4;84,0;99,0;84add546-61ee-41ec-9c65-4a16592c36ed
92;92;215;R1 - Eat grass;4;4;71,0;14,0;64c7f0d9-2e34-4ff1-9a93-a740acfc7162
92;92;56;R1 - Eat grass;4;4;89,0;28,0;8e1084f0-75d4-4c51-8b03-877047fd5546
92;92;55;R1 - Eat grass;4;4;41,0;27,0;b7d9c139-21cb-4dff-b614-950457c19420
92;92;54;R1 - Eat grass;4;4;85,0;50,0;e100365f-be8e-4c8e-9aea-3868f6b637d3
92;92;91;R1 - Eat grass;4;4;69,0;21,0;a41c1c92-5608-4cdf-85ac-7a2d17a94182
92;92;71;R1 - Eat grass;4;4;22,0;75,0;d9711937-72cd-47ae-8dff-3c6c8cf02723
92;92;24;R1 - Eat grass;4;4;80,0;99,0;04a99127-21b7-49f1-9827-67e2684cfb32
92;92;113;R1 - Eat grass;4;4;74,0;20,0;e72b5c74-0c95-435c-9aa4-4f331a1aa769
92;92;71;R1 - Eat grass;4;4;92,0;9,0;aa74b9d8-3fc9-420c-9ecb-90e30c90d65a
92;92;20;R1 - Eat grass;4;4;70,0;20,0;f5776398-1320-4b46-a85c-36cc38f46384
92;92;22;R1 - Eat grass;4;4;59,0;53,0;f83c0906-a256-4082-a81a-fc5756690627
92;92;88;R1 - Eat grass;4;4;92,0;17,0;16d8f494-b1b3-4be4-9322-529ae423314e
92;92;103;R1 - Eat grass;4;4;87,0;94,0;6a2eec70-3dd0-4e94-8f0a-97be730e20c0
92;92;148;R1 - Eat grass;4;4;74,0;6,0;6b214e48-19f2-45e3-b2a6-5e4be1f32415
92;92;104;R1 - Eat grass;4;4;92,0;77,0;35907acf-c909-4bec-88e1-a466a9edcf3c
92;92;119;R1 - Eat grass;4;4;32,0;22,0;152beb48-9a55-48d9-b035-145438dfc567
92;92;47;R1 - Eat grass;4;4;79,0;99,0;6cb5c94d-74b7-4bcf-96cd-60fab0acce3e
92;92;62;R1 - Eat grass;4;4;0,0;0,0;f21bb1f8-0e38-4d4e-9273-b7ae2a88cb64
92;92;31;R1 - Eat grass;4;4;35,0;3,0;6ff91c59-2e86-4769-b5f7-b9f093b3c263
92;92;56;R1 - Eat grass;4;4;14,0;87,0;f31aa666-6a82-4f6a-bbe4-5388f783da10
92;92;86;R1 - Eat grass;4;4;96,0;1,0;e2531b58-c24a-4b54-af22-51a205540285
92;92;49;R2 - No food found;4;4;82,0;100,0;33b75b6d-278c-4c2b-a178-21eecd90dc4c
92;92;117;R1 - Eat grass;4;4;29,0;74,0;b23253ec-4c78-4946-b465-20f2ffeaeed5
92;92;27;R1 - Eat grass;4;4;73,0;10,0;718abf47-ff8c-43f1-a2ec-b4d6ec66c499
92;92;33;R1 - Eat grass;4;4;51,0;31,0;399b91ba-37a7-428e-b68c-4beba432b87e
92;92;53;R1 - Eat grass;4;4;31,0;76,0;ee602d50-df78-4511-8d8e-bd21b2941f69
92;92;31;R1 - Eat grass;4;4;79,0;56,0;01c0b2e1-722c-4fbc-96ee-3a90d5282d9a
92;92;63;R1 - Eat grass;4;4;38,0;34,0;26d7cd9c-ef12-485e-bfd3-f45209cd1cc7
92;92;68;R1 - Eat grass;4;4;20,0;93,0;6c9c50de-8dd8-4afe-9de6-fdf3618f6b3a
92;92;15;R2 - No food found;4;4;100,0;31,0;b0aeb8b2-cd60-4eda-a5cf-cf5fb1d64ecd
92;92;110;R1 - Eat grass;4;4;9,0;80,0;75369747-1047-4207-bea2-74192e4f91d0
92;92;73;R1 - Eat grass;4;4;7,0;79,0;7633b089-dd2a-4cae-a734-1ca1e9e1bd6a
92;92;49;R1 - Eat grass;4;4;30,0;32,0;8583c840-efe3-4ce9-bfe5-586a3a770c23
92;92;76;R1 - Eat grass;4;4;76,0;92,0;cc0e8c8a-3bb8-4f2b-889a-65a1e1a5f969
92;92;84;R1 - Eat grass;4;4;80,0;36,0;950744f0-e860-4243-947f-3a7eda2a6885
92;92;224;R1 - Eat grass;4;4;58,0;81,0;4b7d1865-5ce7-4a65-b33b-23e505929335
92;92;39;R1 - Eat grass;4;4;7,0;75,0;0971a617-e1a0-4a47-89db-21a0eacc59da
92;92;86;R1 - Eat grass;4;4;23,0;5,0;bd85c9c6-e3fd-4eb5-92fd-c2b4ded945da
92;92;107;R1 - Eat grass;4;4;82,0;72,0;28daba67-fd68-44db-83fe-62d527f5a09b
92;92;38;R1 - Eat grass;4;4;53,0;90,0;71898da4-4010-40ec-9a6a-169f2f46269b
92;92;10;R2 - No food found;4;4;100,0;69,0;970f488f-fc0a-4c37-8b8f-919596f2274f
92;92;40;R1 - Eat grass;4;4;33,0;89,0;61b0e94b-c602-4f09-8609-1c0f325b32e1
92;92;48;R1 - Eat grass;4;4;57,0;21,0;20db60b5-d199-4989-83c7-d9e51e663cb8
92;92;87;R1 - Eat grass;4;4;39,0;79,0;adbf296c-2407-4a6b-a800-24ba7029ee33
92;92;132;R1 - Eat grass;4;4;66,0;38,0;87a23c3d-2884-4b42-8a8e-c42ae46db457
92;92;45;R1 - Eat grass;4;4;99,0;18,0;c62951b4-feb1-4b52-8837-b1022d8ef2ff
92;92;101;R1 - Eat grass;4;4;35,0;62,0;7a25cdd5-3833-4168-a715-ddd52868acb0
92;92;29;R1 - Eat grass;4;4;6,0;9,0;1b5fb4f2-1625-4562-821f-9a278678bd6e
92;92;113;R1 - Eat grass;4;4;90,0;92,0;8dd56be5-f60a-4ceb-ab94-138aedaa906c
92;92;53;R1 - Eat grass;4;4;38,0;21,0;acea9c0a-5db3-40ef-bb94-657e31dc9439
92;92;85;R1 - Eat grass;4;4;41,0;56,0;fe5e00ff-7e7f-4cf0-870f-a8a3b3382d7d
92;92;84;R1 - Eat grass;4;4;23,0;60,0;4f2c887b-de67-48bd-942c-1b7fd51a269e
92;92;72;R1 - Eat grass;4;4;24,0;26,0;fc0850e9-0f9f-435a-95d5-b0a662ecdc16
92;92;103;R1 - Eat grass;4;4;16,0;85,0;25172bae-df47-40eb-a87c-f33d77269a17
92;92;131;R1 - Eat grass;4;4;70,0;44,0;b9d7e2ae-e972-4ead-a519-1986b74d58bd
92;92;171;R1 - Eat grass;4;4;79,0;31,0;78509881-6cd5-4f16-ac81-98777048d5c7
92;92;114;R1 - Eat grass;4;4;66,0;37,0;8c5c7cdc-fc11-427f-bcdc-1afee0b3ca5b
92;92;28;R1 - Eat grass;4;4;17,0;24,0;fb70170c-6cf8-40cc-b936-2803083570b6
92;92;22;R1 - Eat grass;4;4;19,0;54,0;4108a20b-b441-4c39-88c5-437d1d0f88f4
92;92;44;R1 - Eat grass;4;4;82,0;64,0;3444579a-e437-4b7f-a578-cb8194a6d44d
92;92;35;R1 - Eat grass;4;4;62,0;70,0;aa8e025f-8809-486a-934f-fa098db17030
92;92;154;R1 - Eat grass;4;4;50,0;17,0;cf512c4c-7c5b-4a1e-9889-d02ce9cf0571
92;92;26;R1 - Eat grass;4;4;48,0;40,0;183766f4-8574-40b4-9889-f4ff39e9f208
92;92;57;R1 - Eat grass;4;4;44,0;11,0;182622d5-0ed7-473a-8e07-56e05222eecd
92;92;35;R1 - Eat grass;4;4;49,0;52,0;cd292f88-8912-4f3b-8036-4391cc0f2aac
92;92;86;R1 - Eat grass;4;4;71,0;73,0;eb25a967-102a-445d-8864-8da49ab51d23
92;92;47;R1 - Eat grass;4;4;59,0;71,0;e5916721-7219-4259-b788-15fc6fa6de3a
92;92;70;R1 - Eat grass;4;4;94,0;29,0;1cc7b2b5-1293-4f0c-ae14-dfd19b74fca0
92;92;51;R1 - Eat grass;4;4;70,0;84,0;35ae6423-1107-4ddc-b677-051dcda9d693
92;92;60;R1 - Eat grass;4;4;52,0;79,0;2a3c3b5b-8047-4ca2-b3b5-1de5496a99bb
92;92;113;R1 - Eat grass;4;4;79,0;7,0;80e4cdb6-be1c-4296-a8b1-6388d4281c46
92;92;21;R1 - Eat grass;4;4;38,0;12,0;7d1af445-98c5-457b-bae2-100a641c5308
92;92;37;R1 - Eat grass;4;4;80,0;70,0;78c4268c-16c1-4e9e-be95-7ec6a24d9b0f
92;92;110;R1 - Eat grass;4;4;78,0;30,0;3f950806-a9cb-423c-bf44-6608bd5a4141
92;92;84;R1 - Eat grass;4;4;56,0;77,0;81f98d1f-9f86-4d2c-9f75-7f3ca906d110
92;92;43;R1 - Eat grass;4;4;54,0;65,0;93fdb593-a360-4ac9-9b31-2232d5c56bfe
92;92;82;R1 - Eat grass;4;4;53,0;37,0;16deff3b-291a-404a-90a5-3ad6266b28a0
92;92;89;R1 - Eat grass;4;4;32,0;65,0;59836887-7418-483a-a8bf-b80a1fcdb5fc
92;92;45;R1 - Eat grass;4;4;18,0;96,0;09c2249f-f953-491d-bf81-1d3ea882710a
92;92;120;R1 - Eat grass;4;4;74,0;49,0;a9161015-809a-43fe-a070-5aab97cc65f4
92;92;49;R1 - Eat grass;4;4;80,0;58,0;6df416d9-293f-4f33-a9ea-221d1ecd3aad
92;92;33;R1 - Eat grass;4;4;38,0;9,0;52d7a890-eb2b-4421-b360-74fc7f725a86
92;92;69;R1 - Eat grass;4;4;91,0;72,0;0d070861-ce0e-46bd-a2af-b5bca0ca8c63
92;92;54;R1 - Eat grass;4;4;27,0;77,0;1c7f2be2-2f18-445b-89c0-5133babbbead
92;92;47;R1 - Eat grass;4;4;35,0;76,0;cc710f03-b56d-48a1-94e5-2c0f81bc956b
92;92;90;R1 - Eat grass;4;4;95,0;7,0;9acceb4a-fe11-4b70-ae7b-84380c51b01f
92;92;61;R1 - Eat grass;4;4;15,0;27,0;48bd3ed0-1b78-48fc-a08f-8fb9a7a49076
92;92;11;R2 - No food found;4;4;100,0;32,0;87c3411e-9011-44a4-adae-7cb3f6b70381
92;92;123;R1 - Eat grass;4;4;62,0;83,0;9b1114b5-d1dd-4210-9ab7-9e13bdbf46c9
92;92;133;R1 - Eat grass;4;4;64,0;22,0;0a518536-e534-4231-a1c6-9746a672d7c1
92;92;91;R1 - Eat grass;4;4;92,0;69,0;aebe465b-578b-40f6-bde8-4d06c600738b
92;92;36;R1 - Eat grass;4;4;31,0;73,0;51ce38a0-d3c7-4eb2-9d4a-dbd6b57a5bdc
92;92;15;R1 - Eat grass;4;4;59,0;89,0;7f2551fa-bf40-47c0-864a-659f9a67354d
92;92;88;R1 - Eat grass;4;4;73,0;38,0;cba8c718-ef1e-4b71-aa2b-b7d978902ec5
92;92;76;R1 - Eat grass;4;4;46,0;14,0;6842d705-2637-482e-b772-9e798423fbc8
92;92;137;R1 - Eat grass;4;4;47,0;38,0;3eb49687-9583-4f81-8566-b41b545e6cbe
92;92;9;R2 - No food found;4;4;100,0;4,0;f486257f-0300-4f9d-a728-0400bf3c5724
92;92;50;R1 - Eat grass;4;4;82,0;14,0;316d7f34-2bdb-4fd7-b123-b238910fdb08
92;92;62;R2 - No food found;4;4;88,0;100,0;645b51cc-e011-4cb2-ab37-671533152484
92;92;115;R1 - Eat grass;4;4;18,0;77,0;e9089087-9ddd-43b5-af0e-214c2d7974c4
92;92;36;R1 - Eat grass;4;4;75,0;36,0;a8f419f2-dd35-4296-9d4b-63c01a612e7f
92;92;73;R1 - Eat grass;4;4;47,0;51,0;76b6ae4d-a693-42eb-808e-812e399dde87
92;92;63;R1 - Eat grass;4;4;15,0;11,0;91666d32-e023-48d7-9584-772acb84385b
92;92;43;R1 - Eat grass;4;4;89,0;93,0;c77aeab5-cb07-4712-a422-3b1b05c74745
92;92;101;R1 - Eat grass;4;4;79,0;29,0;a7caecb0-77b8-46df-93fd-17c7b9389fbb
92;92;68;R1 - Eat grass;4;4;47,0;66,0;943928de-ff47-4375-9fff-36425e4f447b
92;92;86;R1 - Eat grass;4;4;73,0;73,0;2d87819d-3704-4f0b-b55f-a39744000c6c
92;92;58;R1 - Eat grass;4;4;9,0;78,0;419a77df-1b58-42e9-9b41-e184b6ac4ad7
92;92;46;R1 - Eat grass;4;4;15,0;33,0;625038ed-0ee9-4740-8302-4f5dd7d000ae
92;92;86;R1 - Eat grass;4;4;86,0;82,0;daa870b1-deef-4e06-a078-875e7ab79e32
92;92;21;R2 - No food found;4;4;100,0;16,0;240bff35-6d0a-421a-8f62-72c3884960db
92;92;56;R1 - Eat grass;4;4;45,0;39,0;d02e3850-a3e7-4d33-b770-b44313fa8613
92;92;144;R1 - Eat grass;4;4;88,0;9,0;2a99e338-dd1f-45a7-8fb7-80102b794ad3
92;92;55;R1 - Eat grass;4;4;35,0;47,0;89e75fdf-92e8-4d36-b81f-4b4304bf805e
92;92;72;R1 - Eat grass;4;4;95,0;55,0;ea2fa3de-6bde-45fb-9fe1-c8a6d9a432eb
92;92;106;R1 - Eat grass;4;4;79,0;52,0;56544416-bed6-456c-8356-4606109c3672
92;92;47;R1 - Eat grass;4;4;79,0;98,0;a7d899ed-8971-405d-8bc8-bd52764d2c3a
92;92;82;R1 - Eat grass;4;4;6,0;35,0;3a54eef6-3381-4582-82d8-8a962f29ce8a
92;92;37;R1 - Eat grass;4;4;24,0;13,0;d3cb7ccf-985e-4bbc-8aba-81496d55d7b1
92;92;39;R1 - Eat grass;4;4;86,0;40,0;2b0ea2e1-bb87-41ea-861f-cfa2a68b0e30
92;92;85;R1 - Eat grass;4;4;87,0;23,0;c1a35b4b-45c4-4c84-a45e-4bba6f7b04fd
92;92;86;R1 - Eat grass;4;4;31,0;60,0;63d189f5-69fa-484b-b4ca-4b9091b714fc
92;92;7;R2 - No food found;4;4;100,0;91,0;d5277e37-26f0-4fa5-ac21-17acba0084e9
92;92;27;R2 - No food found;4;4;100,0;1,0;515f93d3-e89c-4635-9dbc-ef0806f7a57c
92;92;87;R1 - Eat grass;4;4;85,0;85,0;755c5c38-25cb-4956-82cb-42220b68fa9d
92;92;56;R1 - Eat grass;4;4;62,0;10,0;cbe42e0b-d982-4ae9-a7bc-901bdc50385f
92;92;146;R1 - Eat grass;4;4;83,0;4,0;8e60be05-9ca1-4b15-9585-94a8d393227e
92;92;31;R1 - Eat grass;4;4;35,0;70,0;6e89ced9-93bc-41e5-8c9f-bb38c2fc7c80
92;92;17;R1 - Eat grass;4;4;94,0;39,0;f2db51c2-766c-463a-98e6-d12c328521ae
92;92;40;R1 - Eat grass;4;4;64,0;59,0;c86ce5d1-edab-4311-99b0-4528f03ba852
92;92;50;R1 - Eat grass;4;4;41,0;59,0;c22f825c-f297-479a-8f62-d59bb6d04320
92;92;34;R1 - Eat grass;4;4;74,0;99,0;a329f771-a8cc-44f2-98c9-312bd2b121d1
92;92;35;R1 - Eat grass;4;4;33,0;64,0;d103b9d0-1366-4409-9599-8f41277320f9
92;92;29;R1 - Eat grass;4;4;80,0;78,0;85d7ad6c-b0db-48c1-b644-2dacded968b3
92;92;33;R1 - Eat grass;4;4;55,0;67,0;bccc312b-4024-4c96-879d-a8b7c9defe04
92;92;56;R1 - Eat grass;4;4;10,0;6,0;d488c9da-4986-40b5-8b8d-1cfbb03b8aed
92;92;40;R1 - Eat grass;4;4;89,0;35,0;a28529ec-07af-4397-a26e-a5e89cb7a9b6
92;92;50;R1 - Eat grass;4;4;81,0;84,0;a1981991-9620-440b-b66e-08ad30beab67
92;92;99;R1 - Eat grass;4;4;46,0;11,0;2bd2b2c6-9447-4c6b-8fdb-0cc4deb0a78c
92;92;51;R1 - Eat grass;4;4;81,0;52,0;d7f1789d-e44d-4c61-885c-de42d59ebb83
92;92;15;R1 - Eat grass;4;4;60,0;54,0;cdf2faa4-6f0d-463a-ad2b-3685892b0576
92;92;94;R1 - Eat grass;4;4;52,0;40,0;fe8c2631-cd73-4cdc-b748-884050e15c13
92;92;58;R1 - Eat grass;4;4;54,0;48,0;e26e70af-6b0b-4d14-a592-d3fbae2e1647
92;92;173;R1 - Eat grass;4;4;65,0;22,0;a64b6305-3db0-48c6-816a-0f5fb2301f95
92;92;98;R1 - Eat grass;4;4;76,0;5,0;e93f5fed-a8cb-489c-a878-62cb36b75f54
92;92;93;R1 - Eat grass;4;4;24,0;44,0;1a6bffbf-e227-4e80-8227-bd978a33a9aa
92;92;130;R1 - Eat grass;4;4;61,0;25,0;257549f6-ef53-42d4-925b-190c9e2055a6
92;92;117;R1 - Eat grass;4;4;65,0;83,0;02b88586-6bd3-48dc-a685-26255914fb2c
92;92;47;R1 - Eat grass;4;4;91,0;64,0;212016f1-1d33-4e6a-b2bb-b6c47cf09eb3
92;92;73;R1 - Eat grass;4;4;56,0;26,0;0e240ff4-6bb1-41a5-a7d4-ca124dba4f96
92;92;20;R1 - Eat grass;4;4;5,0;97,0;9bbe5b3f-0639-4d2c-a39d-df775133860a
92;92;73;R1 - Eat grass;4;4;50,0;4,0;ba66ceb4-5515-4704-a7ff-08c7bb66e5cb
92;92;108;R1 - Eat grass;4;4;42,0;33,0;41b0a022-0b6f-495d-a900-76ce68e30f30
92;92;58;R1 - Eat grass;4;4;64,0;65,0;d0ff6263-9dee-4439-a002-19a6420e5e66
92;92;92;R1 - Eat grass;4;4;47,0;63,0;964c7a72-187f-494b-8a6e-75ba254692a0
92;92;73;R1 - Eat grass;4;4;57,0;44,0;6e932de4-f1d5-439d-a283-7325ed510958
92;92;25;R1 - Eat grass;4;4;35,0;11,0;7d33ccfe-3ae3-45c7-89e1-5e3c244ad557
92;92;95;R2 - No food found;4;4;100,0;37,0;6083c2bc-3842-4f94-a947-b6660322167d
92;92;26;R2 - No food found;4;4;100,0;75,0;17ae32a8-3774-4a33-aa97-77bd1fd734f3
92;92;42;R1 - Eat grass;4;4;16,0;13,0;897c088a-39c3-4e3f-9d27-2f2d89f6e567
92;92;43;R1 - Eat grass;4;4;21,0;62,0;c109bdf7-1128-469a-b0ff-afdc86389edd
